id,file,text,tone,tone_confidence,context,tags,start_ts,end_ts,speaker,language,duration,filename,download_url,game,section,prev_quote,next_quote,page_url,attribution
portal|introduction|glados-00-part1-entry-1-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_00_part1_entry-1.wav,"Hello and, again, welcome to the Aperture Science computer-aided enrichment center.",annoyed,1.0,Portal | Introduction,"GLaDOS,Portal,Introduction",,,GLaDOS,en,,GLaDOS_00_part1_entry-1.wav,https://i1.theportalwiki.net/img/e/e5/GLaDOS_00_part1_entry-1.wav,Portal,Introduction,,We hope your brief detention in the relaxation vault has been a pleasant one.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Portal%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone08.wav,Do either of you feel like laughing?,deadpan,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone08.wav,https://i1.theportalwiki.net/img/7/7f/GLaDOS_botcoop_artifactone08.wav,Other,Unused Co-op artifact storyline,That's not funny.,"Alright, I'm pulling you out.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone09-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone09.wav,"Alright, I'm pulling you out.",directive,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone09.wav,https://i1.theportalwiki.net/img/d/db/GLaDOS_botcoop_artifactone09.wav,Other,Unused Co-op artifact storyline,Do either of you feel like laughing?,"Welcome back. While you were dead, I reworked the cartoon. It's up on the screen.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub01.wav,"Welcome back. While you were dead, I reworked the cartoon. It's up on the screen.",deadpan,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub01.wav,https://i1.theportalwiki.net/img/2/24/GLaDOS_botcoop_artifactone_hub01.wav,Other,Unused Co-op artifact storyline,"Alright, I'm pulling you out.","As you can see, in my version the man points out to the cat that the house is equipped with deadly neurotoxin dispensers.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub02.wav,"As you can see, in my version the man points out to the cat that the house is equipped with deadly neurotoxin dispensers.",deadpan,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub02.wav,https://i1.theportalwiki.net/img/9/92/GLaDOS_botcoop_artifactone_hub02.wav,Other,Unused Co-op artifact storyline,"Welcome back. While you were dead, I reworked the cartoon. It's up on the screen.",At which point the cat reflects on the time he ate all of the man's lasagna and feels remorse.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub03.wav,At which point the cat reflects on the time he ate all of the man's lasagna and feels remorse.,deadpan,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub03.wav,https://i1.theportalwiki.net/img/8/80/GLaDOS_botcoop_artifactone_hub03.wav,Other,Unused Co-op artifact storyline,"As you can see, in my version the man points out to the cat that the house is equipped with deadly neurotoxin dispensers.",Briefly.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub04.wav,Briefly.,inquisitive,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub04.wav,https://i1.theportalwiki.net/img/b/be/GLaDOS_botcoop_artifactone_hub04.wav,Other,Unused Co-op artifact storyline,At which point the cat reflects on the time he ate all of the man's lasagna and feels remorse.,Reactions?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub05.wav,Reactions?,deadpan,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub05.wav,https://i1.theportalwiki.net/img/8/83/GLaDOS_botcoop_artifactone_hub05.wav,Other,Unused Co-op artifact storyline,Briefly.,"Yes, it's funny because most of it actually happened.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub06.wav,"Yes, it's funny because most of it actually happened.",inquisitive,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub06.wav,https://i1.theportalwiki.net/img/4/42/GLaDOS_botcoop_artifactone_hub06.wav,Other,Unused Co-op artifact storyline,Reactions?,Do you feel more human?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub07-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub07.wav,Do you feel more human?,inquisitive,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub07.wav,https://i1.theportalwiki.net/img/3/3c/GLaDOS_botcoop_artifactone_hub07.wav,Other,Unused Co-op artifact storyline,"Yes, it's funny because most of it actually happened.","Well, let's do some tests and see what happens.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-artifact-storyline|glados-botcoop-artifactone-hub08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_artifactone_hub08.wav,"Well, let's do some tests and see what happens.",inquisitive,1.0,Other | Unused Co-op artifact storyline,"GLaDOS,Other,Unused Co-op artifact storyline",,,GLaDOS,en,,GLaDOS_botcoop_artifactone_hub08.wav,https://i1.theportalwiki.net/img/6/62/GLaDOS_botcoop_artifactone_hub08.wav,Other,Unused Co-op artifact storyline,Do you feel more human?,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt01.wav,We are now going to take a break from the collaboration for an instructional competition.,deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt01.wav,https://i1.theportalwiki.net/img/7/70/GLaDOS_coop_teamwork_exercise_alt01.wav,Other,Unused Co-op tic-tac-toe game,,You should both be familiar with the game of Tic-Tac-Toe.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt02.wav,You should both be familiar with the game of Tic-Tac-Toe.,deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt02.wav,https://i1.theportalwiki.net/img/5/5a/GLaDOS_coop_teamwork_exercise_alt02.wav,Other,Unused Co-op tic-tac-toe game,We are now going to take a break from the collaboration for an instructional competition.,This is Tic-Tac-Toe-Two.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt03.wav,This is Tic-Tac-Toe-Two.,deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt03.wav,https://i1.theportalwiki.net/img/a/ab/GLaDOS_coop_teamwork_exercise_alt03.wav,Other,Unused Co-op tic-tac-toe game,You should both be familiar with the game of Tic-Tac-Toe.,"As the name implies, there are only two minor differences: One, the board; two, the rules.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt04.wav,"As the name implies, there are only two minor differences: One, the board; two, the rules.",deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt04.wav,https://i1.theportalwiki.net/img/d/d6/GLaDOS_coop_teamwork_exercise_alt04.wav,Other,Unused Co-op tic-tac-toe game,This is Tic-Tac-Toe-Two.,"Blue, you go first.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt05.wav,"Blue, you go first.",inquisitive,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt05.wav,https://i1.theportalwiki.net/img/0/0e/GLaDOS_coop_teamwork_exercise_alt05.wav,Other,Unused Co-op tic-tac-toe game,"As the name implies, there are only two minor differences: One, the board; two, the rules.",Really? You're just going to blatantly cheat?,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt11.wav,Really? You're just going to blatantly cheat?,annoyed,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt11.wav,https://i1.theportalwiki.net/img/c/cd/GLaDOS_coop_teamwork_exercise_alt11.wav,Other,Unused Co-op tic-tac-toe game,"Blue, you go first.",All right. I'm bringing this farce to a close.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt12-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt12.wav,All right. I'm bringing this farce to a close.,annoyed,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt12.wav,https://i1.theportalwiki.net/img/2/23/GLaDOS_coop_teamwork_exercise_alt12.wav,Other,Unused Co-op tic-tac-toe game,Really? You're just going to blatantly cheat?,Game over. Back to testing.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt13-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt13.wav,Game over. Back to testing.,deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt13.wav,https://i1.theportalwiki.net/img/0/0f/GLaDOS_coop_teamwork_exercise_alt13.wav,Other,Unused Co-op tic-tac-toe game,All right. I'm bringing this farce to a close.,All right. I'm going to bring this farce to a close before someone sustains a serious Tic-Tac-Toe-Two-related injury.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-tic-tac-toe-game|glados-coop-teamwork-exercise-alt17-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_coop_teamwork_exercise_alt17.wav,All right. I'm going to bring this farce to a close before someone sustains a serious Tic-Tac-Toe-Two-related injury.,deadpan,1.0,Other | Unused Co-op tic-tac-toe game,"GLaDOS,Other,Unused Co-op tic-tac-toe game",,,GLaDOS,en,,GLaDOS_coop_teamwork_exercise_alt17.wav,https://i1.theportalwiki.net/img/3/3b/GLaDOS_coop_teamwork_exercise_alt17.wav,Other,Unused Co-op tic-tac-toe game,Game over. Back to testing.,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|pax-prime-2010-co-op|glados-botcoop-paxdemo01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_botcoop_paxdemo01.wav,"Federal Superfund regulations require us to inform you that you must now leave the theater, as measuring the effects of asbestos-lined promotional clothing is not part of today's presentation. Enjoy your free t-shirt. Goodbye.",deadpan,1.0,Other | PAX Prime 2010 Co-op,"GLaDOS,Other,PAX Prime 2010 Co-op",,,GLaDOS,en,,GLaDOS_botcoop_paxdemo01.wav,https://i1.theportalwiki.net/img/f/fc/GLaDOS_botcoop_paxdemo01.wav,Other,PAX Prime 2010 Co-op,,,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-futbol-game|001c45c64c,,"Nice catch, Orange.",deadpan,1.0,Other | Unused Co-op Futbol game,"GLaDOS,Other,Unused Co-op Futbol game",,,GLaDOS,en,,,,Other,Unused Co-op Futbol game,,Good work! Now throw the ball over the ledge.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|unused-co-op-futbol-game|d03cb1101e,,Good work! Now throw the ball over the ledge.,deadpan,1.0,Other | Unused Co-op Futbol game,"GLaDOS,Other,Unused Co-op Futbol game",,,GLaDOS,en,,,,Other,Unused Co-op Futbol game,"Nice catch, Orange.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|f04eb8621e,,We don't have time for this.,inquisitive,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,,"Yes SIR, Mister Johnson! I'll have that report on your desk by four-thirty! [normal voice, horrified] What. In the hell. Was THAT.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|573b02d239,,"Yes SIR, Mister Johnson! I'll have that report on your desk by four-thirty! [normal voice, horrified] What. In the hell. Was THAT.",inquisitive,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,We don't have time for this.,"No, Mister Johnson. I DON'T.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|e19a8e90c7,,"No, Mister Johnson. I DON'T.",sarcastic,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,"Yes SIR, Mister Johnson! I'll have that report on your desk by four-thirty! [normal voice, horrified] What. In the hell. Was THAT.",Sure.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|37a98c8720,,Sure.,sarcastic,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,"No, Mister Johnson. I DON'T.",I said we'll do it.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|6477e2f0b6,,I said we'll do it.,sarcastic,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,Sure.,"If you don't unplug him, I will.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|ef68d94d41,,"If you don't unplug him, I will.",deadpan,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,I said we'll do it.,Maybe we can stand on him to climb up.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|03abcbf526,,Maybe we can stand on him to climb up.,deadpan,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,"If you don't unplug him, I will.",Mister Johnson? You need to shut up.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|052990cdec,,Mister Johnson? You need to shut up.,deadpan,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,Maybe we can stand on him to climb up.,"Goodbye, sir. May whatever tests await you on the other side either support or disprove your hypotheses.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|eb56da5e6c,,"Goodbye, sir. May whatever tests await you on the other side either support or disprove your hypotheses.",sarcastic,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,Mister Johnson? You need to shut up.,I'd... appreciate it... if we never... EVER talked about that... ever again.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|conversation-with-cave-johnson|cd7dc9f778,,I'd... appreciate it... if we never... EVER talked about that... ever again.,sarcastic,1.0,Other | Conversation with Cave Johnson,"GLaDOS,Other,Conversation with Cave Johnson",,,GLaDOS,en,,,,Other,Conversation with Cave Johnson,"Goodbye, sir. May whatever tests await you on the other side either support or disprove your hypotheses.",,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard01-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard01.wav,That was genuinely mildly impressive.,sarcastic,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard01.wav,https://i1.theportalwiki.net/img/1/1d/GLaDOS_dlc1_leaderboard01.wav,Other,Leaderboard responses,,Well done.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard02-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard02.wav,Well done.,sarcastic,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard02.wav,https://i1.theportalwiki.net/img/f/f3/GLaDOS_dlc1_leaderboard02.wav,Other,Leaderboard responses,That was genuinely mildly impressive.,Congratulations.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard03-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard03.wav,Congratulations.,sarcastic,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard03.wav,https://i1.theportalwiki.net/img/9/9f/GLaDOS_dlc1_leaderboard03.wav,Other,Leaderboard responses,Well done.,Good.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard04-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard04.wav,Good.,cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard04.wav,https://i1.theportalwiki.net/img/e/e6/GLaDOS_dlc1_leaderboard04.wav,Other,Leaderboard responses,Congratulations.,Bad news.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard05-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard05.wav,Bad news.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard05.wav,https://i1.theportalwiki.net/img/b/ba/GLaDOS_dlc1_leaderboard05.wav,Other,Leaderboard responses,Good.,Impressive.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard06-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard06.wav,Impressive.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard06.wav,https://i1.theportalwiki.net/img/a/a6/GLaDOS_dlc1_leaderboard06.wav,Other,Leaderboard responses,Bad news.,[impressed] Maybe I was wrong about you.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard07-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard07.wav,[impressed] Maybe I was wrong about you.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard07.wav,https://i1.theportalwiki.net/img/c/cd/GLaDOS_dlc1_leaderboard07.wav,Other,Leaderboard responses,Impressive.,You've beaten your own record.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard08-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard08.wav,You've beaten your own record.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard08.wav,https://i1.theportalwiki.net/img/b/b1/GLaDOS_dlc1_leaderboard08.wav,Other,Leaderboard responses,[impressed] Maybe I was wrong about you.,You're getting worse.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard09-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard09.wav,You're getting worse.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard09.wav,https://i1.theportalwiki.net/img/f/fb/GLaDOS_dlc1_leaderboard09.wav,Other,Leaderboard responses,You've beaten your own record.,You have a new rank.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard10-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard10.wav,You have a new rank.,deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard10.wav,https://i1.theportalwiki.net/img/4/4b/GLaDOS_dlc1_leaderboard10.wav,Other,Leaderboard responses,You're getting worse.,"You have a new, better rank.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard11-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard11.wav,"You have a new, better rank.",deadpan,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard11.wav,https://i1.theportalwiki.net/img/b/b8/GLaDOS_dlc1_leaderboard11.wav,Other,Leaderboard responses,You have a new rank.,"You have a new, worse rank.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard12-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard12.wav,"You have a new, worse rank.",cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard12.wav,https://i1.theportalwiki.net/img/9/96/GLaDOS_dlc1_leaderboard12.wav,Other,Leaderboard responses,"You have a new, better rank.","You have a new, worse rank. Congratulations. To everyone above you.",https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
other|leaderboard-responses|glados-dlc1-leaderboard13-wav,C:\Users\morga\Downloads\audio_samples\wiki_raw\GLaDOS_dlc1_leaderboard13.wav,"You have a new, worse rank. Congratulations. To everyone above you.",cheerful,1.0,Other | Leaderboard responses,"GLaDOS,Other,Leaderboard responses",,,GLaDOS,en,,GLaDOS_dlc1_leaderboard13.wav,https://i1.theportalwiki.net/img/4/46/GLaDOS_dlc1_leaderboard13.wav,Other,Leaderboard responses,"You have a new, worse rank.",You almost beat your friend's record. Almost. I want to stress that.,https://theportalwiki.com/wiki/GLaDOS_voice_lines_%28Other%29,Portal Wiki (CC BY 4.0)
